agent_id,agent_label,work_id,work_label
Q6701948,Luke Eve,Q100361355,I Met a Girl
Q16030438,Marius Sestier,Q101245323,New South Wales Horse Artillery in Action
Q16030438,Marius Sestier,Q101245333,Passengers Alighting from Ferry Brighton at Manly
Q101435220,Fergus Grady,Q101435186,Camino Skies
Q101435221,Noel Smyth,Q101435186,Camino Skies
Q17183678,Taylor Steele,Q102037076,Proximity
Q108091331,David O'Donnell,Q102128141,Under My Skin
Q117863810,Ian W. Thomson,Q102169128,Becoming Colleen
Q7343062,Robert Connolly,Q104374134,The Dry
Q104671499,Ricard Cussó,Q104671495,The Wishmas Tree
Q11685650,Josh Lawson,Q104786128,Long Story Short
Q104671499,Ricard Cussó,Q104815118,Combat Wombat
Q3302223,Max Mannix,Q104830312,The Brighton Miracle
Q109837803,Molly Reynolds,Q104844989,Another Country
Q16026949,Henry Walter Barnett,Q104863397,The Melbourne Cup
Q115272139,Luke Sparke,Q104879905,Occupation: Rainfall
Q26703670,Goran Stolevski,Q104880088,You Won't Be Alone
Q100332989,Mark Williams,Q104889029,Blacklight
Q131887536,Q131887536,Q104896753,Czech Freedom 1
Q131887536,Q131887536,Q104896754,Czech Freedom 2
Q131887536,Q131887536,Q104896755,Lily's Fantastic Summer 1
Q131887536,Q131887536,Q104896756,Lily's Fantastic Summer 2
Q131887536,Q131887536,Q104896757,Lily's Fantastic Summer 3
Q131887536,Q131887536,Q104896758,Lily's Fantastic Summer 4
Q131887536,Q131887536,Q104896759,Summer Mornings
Q131887536,Q131887536,Q104897056,Magical Nudes
Q108167895,David Koníř,Q104898015,Hidden Threat
Q7818105,Thomas M. Wright,Q104903195,The Stranger
Q5560473,Gil Brealey,Q118856013,The Land That Waited
Q5560473,Gil Brealey,Q118856684,The Legend of Damien Parer
Q20090313,Jennie Boddington,Q118859384,Three in a Million
Q28858775,Brett Porter,Q118859386,Stronger Since the War
Q2059818,Paul Goldman,Q118903213,Ego: The Michael Gudinski Story
Q114158048,Colin Cairnes,Q119718080,Late Night with the Devil
Q114158049,Cameron Cairnes,Q119718080,Late Night with the Devil
Q119198670,Dione Gilmour,Q119841394,Out of the Ashes: Nature's Rebirth Following the Black Saturday Bushfires
Q7343062,Robert Connolly,Q119892802,Force of Nature: The Dry 2
Q84461701,Kitty Green,Q120887436,The Royal Hotel
Q26703670,Goran Stolevski,Q120900666,Housekeeping for Beginners
Q1810579,Leah Purcell,Q121057510,Here Out West
Q4750388,Ana Kokkinos,Q121057510,Here Out West
Q4461183,Warwick Thornton,Q121532089,Green Bush
Q121118618,Danny Philippou,Q121740948,Talk 2 Me
Q121118648,Michael Philippou,Q121740948,Talk 2 Me
Q958587,Frank Hurley,Q121750861,Dr. Mawson in the Antarctic
Q24555197,Robin de Crespigny,Q121788941,Sanctuary
Q6204321,Jo Kennedy,Q121788967,The Forest
Q78843563,Linton Besser,Q122259722,The Billion Dollar Bust
Q223745,Guy Pearce,Q122391107,Poor Boy
Q114833933,Adrian Powers,Q122704340,Love Is in the Air
Q19875078,Elise Lamb,Q122802904,The Wilted Rose
Q33044553,Cloudy Rhodes,Q122890809,Beautiful They
Q122929061,William Copland,Q122929140,The Race
Q63922187,Sean Lahiff,Q122964418,Carnifex
Q113677627,John Richardson,Q123287301,My Brother Wartovo
Q117851606,Lawrence Johnston,Q123287325,Eternity
Q117858976,Brian McKenzie,Q123287327,The Last Day's Work
Q117858976,Brian McKenzie,Q123287328,Pat and Eddy's Greyhound Racing Family
Q117858976,Brian McKenzie,Q123287329,I'll Be Home for Christmas
Q117858976,Brian McKenzie,Q123287330,Kelvin and His Friends
Q117859294,Monica Pellizzari,Q123287332,Just Desserts
Q117859388,Stefan Sargent,Q123287334,Edge of the Outback
Q117860478,Kay Pavlou,Q123287338,Convicted
Q117860556,Susan Lambert,Q123287340,On Guard
Q117860687,Mary Callaghan,Q123287342,Greetings from Wollongong
Q117860751,Jane Oehr,Q123287343,Stirring
Q117861467,John Hughes,Q123287345,After Mabo
Q109817701,Malcolm Otton,Q123287351,Festival in Adelaide
Q117862792,Daryl Dellora,Q123287353,The Highest Court
Q117862792,Daryl Dellora,Q123287354,Mr Neal Is Entitled to Be an Agitator
Q117862852,Rebecca Barry,Q123287356,Footy Chicks
Q117863156,Alec Morgan,Q123287359,Movietone Memories
Q117863156,Alec Morgan,Q123287360,Admission Impossible
Q117885629,Stephen Ramsey,Q123287370,The Baby Boomers Picture Show
Q117885652,Solrun Hoaas,Q123287371,Rushing to Sunshine: Seoul Diaries
Q117885652,Solrun Hoaas,Q123287372,Green Tea and Cherry Ripe
Q118121478,Rivka Hartman,Q123287380,A Most Attractive Man
Q121035219,Maureen McCarthy,Q123287388,Skipping Class
Q15452427,David Bradbury,Q123287457,Polska
Q15452427,David Bradbury,Q123287458,Public Enemy Number One
Q15491962,Ian Gilmour,Q123287461,Lola Montez
Q16104830,Nigel Buesst,Q123287470,Jazz Scrapbook
Q16107529,Tom Zubrycki,Q123287472,The Diplomat
Q16107529,Tom Zubrycki,Q123287473,Strangers in Paradise
Q16107529,Tom Zubrycki,Q123287474,Amongst Equals
Q16107529,Tom Zubrycki,Q123287475,Friends & Enemies
Q16728088,James Clayden,Q123287478,The Ghost Paintings 1
Q18085866,Graham Shirley,Q123287492,Prisoners of Propaganda
Q237268,Paul Cox,Q123287596,Underdog
Q237268,Paul Cox,Q123287597,Death and Destiny: A Journey into Ancient Egypt
Q2388845,Michael Carson,Q123287602,Errol Flynn
Q2408644,Brian Hannant,Q123287609,Kakadu
Q25183124,George Whaley,Q123287625,Jack Davey
Q26913030,Trevor Graham,Q123287646,Tosca: A Tale of Love and Torture
Q27044589,Claude Gonzalez,Q123287648,Sydney at War: The Untold Story
Q29617984,Ned Lander,Q123287685,Broken English
Q3101803,George Ogilvie,Q123287731,Soldier Settlers
Q3182311,John Power,Q123287773,Clyde Fenton
Q3293340,Mario Andreacchio,Q123287793,Vaudeville
Q3308492,Michael Rubbo,Q123287806,The Man Who Can't Stop
Q4712361,Albie Thoms,Q123287960,Surf Movies
Q4746170,Amiel Courtin-Wilson,Q123287966,Chasing Buddha
Q4750388,Ana Kokkinos,Q123287967,Antamosi
Q5091950,Cherie Nowlan,Q123287990,God's Girls: Stories from an Australian Convent
Q512041,Lizzy Gardiner,Q123287991,Killing Priscilla
Q5232078,David Caesar,Q123288003,Body Work
Q5292597,Don Featherstone,Q123288015,The Beach
Q5424085,Francis William Thring,Q123288037,Efftee Entertainers
Q543563,Phillip Noyce,Q123288043,"God Knows Why, But It Works"
Q5539735,George Gittoes,Q123288054,Tracks of the Rainbow
Q5539735,George Gittoes,Q123288055,The Bullets of the Poets
Q55424,Peter Weir,Q123288056,Peter Weir: Short Film Collection
Q5606993,Gregory J. Read,Q123288074,"Photographers of Australia: Dupain, Sievers, Moore"
Q57415831,Kathryn Millard,Q123288096,Point of Departure
Q57415831,Kathryn Millard,Q123288097,Light Years
Q130392795,Paul Damien Williams,Q52151490,Gurrumul
Q6688609,Louise Alston,Q52715722,Back of the Net
Q5130263,Clayton Jacobson,Q54020539,Brothers' Nest
Q3018459,David Michôd,Q54801155,The King
Q61995088,Nia DaCosta,Q55287246,Little Woods
Q2059818,Paul Goldman,Q55450629,Such is Life: The Troubled Times of Ben Cousins
Q16924411,Sam Voutas,Q55453666,King of Peking
Q6234993,John Gavin,Q55606732,Cast Up by the Sea
Q26955517,Carmelo Musca,Q55611897,Foreshadow
Q109317353,Clay Glen,Q55632360,Going for Gold
Q63922103,Grant Sputore,Q55762009,I Am Mother
Q117845369,Di Drew,Q56216461,The Right-Hand Man
Q6317793,Justin Kurzel,Q56274013,True History of the Kelly Gang
Q6768251,Mark Joffe,Q56278278,Working Class Boy
Q190373,Joseph Barbera,Q56301997,"20,000 Leagues Under the Sea"
Q263324,William Hanna,Q56301997,"20,000 Leagues Under the Sea"
Q115197118,Robert Tate,Q56426644,The Magic Pill
Q108205749,Mark Grentell,Q56452645,The Merger
Q29264771,Richard Slapczynski,Q56475732,A Journey to the Center of the Earth
Q6255888,John Ruane,Q56744258,"That Eye, the Sky"
Q7140270,Partho Sen-Gupta,Q57975276,Slam
Q25183124,George Whaley,Q58623299,The Harp in the South
Q4999122,Burleigh Smith,Q58762392,Gentle Persuasion
Q16201909,Michael Budd,Q58814662,Life of the Party
Q449220,Bruce Beresford,Q58814676,Ladies in Black
Q56280810,Benjamin Gilmour,Q58814991,Jirga
Q5381529,Enzo Tedeschi,Q59453151,Event Zero
Q115284251,Frazer Bailey,Q60562336,Root Cause
Q6438600,Kriv Stenders,Q60590159,Danger Close: The Battle of Long Tan
Q1393077,Gregor Jordan,Q60737528,Dirt Music
Q7823566,Tony Tilse,Q60737579,Miss Fisher and the Crypt of Tears
Q67155220,Charles William,Q60738048,All These Creatures
Q62600716,Sophie Hyde,Q60738656,Animals
Q28792781,Francis Lee,Q60836025,Ammonite
Q349248,Adam Elliot,Q60844942,Ernie Biscuit
Q9033587,Mirrah Foulkes,Q61450786,Judy and Punch
Q115183237,Eddie Martin,Q61466281,Have You Seen the Listers?
Q26877840,Matthew Bate,Q61726952,Sam Klemke's Time Machine
Q1506091,Wayne Blair,Q61740832,Top End Wedding
Q2576503,Q2576503,Q61951873,Peter Rabbit 2: The Runaway
Q95870852,Francis Annan,Q62075994,Escape from Pretoria
Q1378842,Mark Webber,Q62083678,The Place of No Words
Q63507928,Felix Colgrave,Q63507914,Double King
Q63635298,Gabrielle Brady,Q63634966,Island of the Hungry Ghosts
Q67171585,Simon McQuoid,Q63862159,Mortal Kombat
Q107673965,Chris Delforce,Q63927178,Dominion
Q471215,Leigh Whannell,Q64004122,The Invisible Man
Q4666385,Abe Forsythe,Q64174928,Little Monsters
Q4886044,Ben Lawrence,Q64561079,Ghosthunter
Q65065402,Greg Palmer,Q64768572,The Northbound Limited
Q3430994,Richard Lowenstein,Q65032652,Mystify: Michael Hutchence
Q97372300,Kim Farrant,Q65032687,Angel of Mine
Q21572777,Daniel Armstrong,Q65042407,Nova Star
Q4885770,Ben Hackworth,Q65051759,Celeste
Q5981361,Ian Darling,Q65052481,The Final Quarter
Q65065402,Greg Palmer,Q65065401,The Mail Robber
Q104672078,Adam Randall,Q65081437,I See You
Q66127633,Ilanthirayan Alan Arumugam,Q65924968,Aiyai: Wrathful Soul
Q271948,Rachel Ward,Q66305462,Palm Beach
Q96575417,Shannon Murphy,Q66712802,Babyteeth
Q116731718,Colm O'Murchu,Q66839790,Tabernacle 101
Q29442229,Rhys Graham,Q67098007,Galore
Q79436197,Unjoo Moon,Q67171163,I Am Woman
Q69619590,Karl von Möller,Q67207076,D'art
Q5212833,Damon Gameau,Q69262739,2040
Q181140,Rachel Griffiths,Q70842752,Ride Like a Girl
Q7815686,Tom E. Lewis,Q72881739,"One River, All Rivers"
Q72881742,Tom E. Lewis,Q72881841,Millay Millay 1 (Butterfly)
Q72881853,Dena Curtis,Q72881851,Jacob
Q72870894,Danny Teece-Johnson,Q72881990,Songline to Happiness
Q72870958,Tiffany Parker,Q72881996,Scar
Q72882087,Azman Nanguri,Q72882083,Motika Graveyard (Motor Car Graveyard)
Q72882152,Curtis Taylor,Q72882149,Mamu (Ghost)
Q27052018,Jenny Fraser,Q72882159,unsettled
Q72882163,June Mills,Q72882162,Warruwi Basket Weavers
Q6701833,Luke Briscoe,Q72882165,Jhindu
Q72870953,Sylvia Nulpinditj,Q72882291,Bulunu Milkarri
Q121034482,David Muir,Q123305320,Four Colonial Painters 1832-1896
Q27450856,Arthur Cantrill,Q123305333,Kip And David
Q121337722,Martyn Down,Q123305347,Central Australia: The Eighth Wonder
Q121034548,Robert Walker,Q123305360,Australians Remember
Q106375199,David Baker,Q123305363,Airhawk: Star Of The North
Q120358912,Dick Marks,Q123305366,Miracle Of The Mountains
Q121357699,Judy Rymer,Q123305369,Message From Moree (A)
Q121079135,Ernest Heffelmyer,Q123305374,Jane Edmanson's Guide To Houseplants
Q117848469,Oliver Howes,Q123305382,A Long Night With Lethal Guests
Q6833415,Michael Pattinson,Q123305387,Winners : Just Friends
Q5715671,Henri Safran,Q123305401,Private John Simpson
Q120401930,Philip Robertson,Q123305402,Changing...Perceptions Of Development And Power In The Australian Inner City
Q117885629,Stephen Ramsey,Q123305404,Baby Crazy
Q117860751,Jane Oehr,Q123305412,The Journey
Q121144090,Valerie Morton,Q123305414,Tripwire
Q121298845,Tony Chenn,Q123305424,A Curious And Diverse Flora. Parts 1-5
Q121126585,David Crocker,Q123305427,The Die Hard: The Legend Of Lasseter's Lost Gold Reef
Q26913030,Trevor Graham,Q123305440,Paper Trail: The Life & Times Of A Woodchip
Q120695372,Jeff Spencer,Q123305452,More New Handwriting
Q121034343,Mike Hill,Q123305454,Tic Tac 2 Heelflip: Australia's Skateboarding History
Q121144224,Jim Edmond,Q123305464,Shooting Better Home Videos
Q121315198,Vincent Donovan,Q123305487,Grey Funnel Line
Q120304934,David Roberts,Q123305488,The Voyage Of The Pacific Peacemaker
Q121035262,Peter Hennessey,Q123305505,Making Chunky Move: C.O.R.R.U.P.T.E.D. 2
Q3293340,Mario Andreacchio,Q123305512,Napoleon (1994)
Q121357715,Catherine Birmingham,Q123305538,Pentridge: Some Ghosts And Memories From The Big House
Q121159794,Christopher McCullough,Q123305544,Out Of The Fiery Furnace
Q974566,John Gray,Q123305549,The Union Man
Q121091150,Neville Hay,Q123305568,Sir Jack Brabham: The Complete History Of A Motor Racing Legend
Q121223432,Reg Boulter,Q123305573,Dirty Harry
Q117860751,Jane Oehr,Q123305604,Heads 'N' Tails
Q121079353,Robert Raymond,Q123305630,Man On The Rim Series
Q121126617,Jeni Kendell,Q123305635,Earth First
Q121357618,John Tutty,Q123305636,Learn To Ski
Q121271192,Danae Gunn,Q123305639,Daintree: The Vanishing Rainforest
Q121035334,Ian Walker,Q123305648,Political Power
Q121222609,John Tristram,Q123305663,First Citizen: Albert Namatjira
Q121034687,Gary Doust,Q123305665,Making Venus
Q121337190,John Dollar,Q123305669,Bound For Botany Bay
Q121035007,George Cass,Q123305678,How Does Your Garden Grow?
Q121337650,Dai Le,Q123305724,In Limbo
Q121223348,Denis Phelan,Q123305742,"Heroes, Heartbreaks And Hilarities"
Q120871198,Steve Thomas,Q123305758,Harold
Q121035334,Ian Walker,Q123305783,The Hacktivists
Q120358925,Don Anderson,Q123305798,Harry Butler's Tasmania
Q117885669,Terry Ohlsson,Q123305809,Children Of Two Countries. Parts I And Ii
Q121126363,Philippe de Montignie,Q123305832,Rembetika: The Blues Of Greece
Q108415797,Q108415797,Q123305835,Buried Treasure
Q120837806,Graham Chase,Q123305849,Cooee
Q121223023,Julie Shiels,Q123305865,Memory Packs
Q121091446,Gordon Glenn,Q123305868,Anna
Q5107659,Chris Owen,Q123305871,Gogodala: A Cultural Revival
Q121144117,John Mandleberg,Q123305878,The Australian Royal Tours Collection 1901-1988
Q121078752,Peter Henshaw,Q123305882,Pure Steam: The Flying Scotsman In Australia
Q121126164,Liz Thompson,Q123305890,Breaking Bows & Arrows
Q6848840,Mike Slee,Q123305897,After The Warming
Q108415797,Q108415797,Q123305909,Boffins. - Volume 1.
Q121126122,Bill Leimbach,Q123305914,Tropical Beat
Q121270689,Raffi Ghazarian,Q123305927,Auslan For Families [Five Stories]
Q7173104,Peter Butt,Q123303129,The Long War
Q29565780,Marcus Cole,Q123303137,Tracks Of Glory
Q951522,Scott Hicks,Q123303165,Freedom: Grab It While You Can
Q117860381,Frank Heimans,Q123303188,Paradise Camp
Q121357817,Barbara A. Chobocky,Q123303193,Welcome To The Waks Family
Q121035988,Debra Petrovitch,Q123303204,Uncle Bill
Q121079104,David E. Barrow,Q123303231,Human Jigsaw
Q5238371,David Parer,Q123303245,Douglas Mawson: The Survivor
Q93532910,David MacDougall,Q123303248,Familiar Places
Q121337572,Stephen Jones,Q123303249,The Sydney Gay And Lesbian Mardi Gras Parade
Q112471612,Geoffrey Nottage,Q123303254,La Boheme By Giacomo Puccini
Q5932305,Hugh Piper,Q123303255,Riding The Gale
Q121057956,Lyn Ashby,Q123303258,Under The Weather
Q121126724,Joe Zappulla,Q123303262,The Home Buyers' Bible
Q7173104,Peter Butt,Q123303267,The Liners
Q121126541,Martin Coombes,Q123303271,The Money Or The Gun
Q120401930,Philip Robertson,Q123303301,Home Sweet Home
Q121315347,Roy Mason,Q123303302,Paddleboats Of The Murray River
Q121126680,Michaela French,Q123303305,Flux
Q121299139,Ian Hart,Q123303312,The Ships That Flew
Q121223334,Bruce Leonard,Q123303322,Great Australian Disasters Of The 20Th Century
Q5560473,Gil Brealey,Q123303333,John Norton
Q121126122,Bill Leimbach,Q123303336,The Great Camel Race
Q121035360,Greg Reading,Q123303349,"Beliefs, Values And Customs"
Q117885629,Stephen Ramsey,Q123303369,Don'T Be The Last To Know
Q4758631,Andrew Steane,Q123303393,They Found A Cave; Waxworks
Q121159794,Christopher McCullough,Q123303409,Out Of The Fiery Furnace. Parts 6 And 7
Q446960,George Miller,Q123303414,Mad Max
Q117864014,Keith Salvat,Q123303417,Robert Klippel
Q121337452,Ted Davis,Q123303446,Cyclic Track Maintenance
Q121337486,Sarah Stephens,Q123303454,Untold Desires
Q120518095,Roger Hudson,Q123303461,Understanding Cancer Pt.2
Q121223477,Phil de Montingnie,Q123303466,Do Not Pass Go
Q4785317,Arch Nicholson,Q123303476,"Hong Kong, Singapore: Fragrant Harbour, Lion City"
Q26913030,Trevor Graham,Q123303489,Mabo: The Native Title Revolution
Q7173104,Peter Butt,Q123303490,"Saviours, Heroes, Lovers"
Q121337612,Sally Pryor,Q123303499,Postcard From Tunis
Q121057954,Robert Lindsay,Q123303503,Survey (National Gallery Of Victoria)
Q121078893,Bill Steller,Q123303514,With The Best Of Intentions
Q117860381,Frank Heimans,Q123303522,What Have You Done With My Country
Q121337312,Lyn Kerrison,Q123303525,Diegesis Festival 2002
Q117860381,Frank Heimans,Q123303579,Margaret Mead And Samoa
Q121034551,Hart Cohen,Q123303586,Mr Strehlow's Films
Q120518095,Roger Hudson,Q123303590,Understanding Cancer Pt.1
Q121337039,David Pritchard,Q123303599,Floyd On Oz. - Volume 3.
Q106376673,Glenda Hambly,Q123303606,The Distant Lens
Q121222750,Leigh Kidd,Q123303613,Oil Painting For Beginners With Artist Val Osborn. Number 3
Q121271242,Christina Wilcox,Q123303620,The People's Diva: Joan Carden
Q117863156,Alec Morgan,Q123303622,Australia's Journey: Our First Century As A Nation
Q121035584,Valerie Bichard,Q123303624,Fire Of The Land
Q121315641,Don Percy,Q123303634,Funny By George
Q7129289,Pamela Williams,Q123303648,Mum How Do You Spell Gorbatrof?
Q28858775,Brett Porter,Q123303650,Three Faces Of New Guinea
Q121337034,Richard Hodder,Q123303667,Crossroads Rock Concert
Q121298817,Harvey Spencer,Q123303672,Aussie Assault
Q121270689,Raffi Ghazarian,Q123303678,Auslan For Families: Vocabulary. Episodes 1-5
Q108415797,Q108415797,Q123303681,Last Chance For The Lucky Country
Q121337039,David Pritchard,Q123303692,Floyd On Oz. - Volume 2.
Q726345,David Greig,Q123303694,The Australian Alps: Mirka's Palace Of Dreams
Q120837830,Peter Green,Q123303706,"Buyer Beware (Croatian,Spanish,Vietnamese,Turkish)"
Q121034482,David Muir,Q123303710,The Australian Eye I
Q105946913,Sari Braithwaite,Q123303737,My Hometown – Munro Melano
Q121126499,Les McLaren,Q123303764,Kama Wosi: Music In The Trobriand Islands
Q185846,Chris Noonan,Q123303784,The School Is Not An Island
Q121035360,Greg Reading,Q123303796,A Voice To Be Heard
Q121035038,Dean McInerney,Q123303835,Wild Stallion Mountain – The Bombay Royale
Q121357618,John Tutty,Q123303837,Secrets Of Successful Fishing
Q117885629,Stephen Ramsey,Q123303856,Please Don'T Leave Me
Q29617984,Ned Lander,Q123303874,Jardiwarnpa: A Warlpiri Fire Ceremony
Q121035608,Nicky Tyndale-Biscoe,Q123303885,Mohamed Ali's Happy Day Feast
Q121357546,Mick Bell,Q123303888,Leaps And Bounds – Paul Kelly And The Coloured Girls
Q121079353,Robert Raymond,Q123303911,The Last Horizon
Q120695372,Jeff Spencer,Q123303921,Preparing Your Child For School. Parts 1 & 2
Q6838341,Mick Molloy,Q123303927,Shonky Golf With Mick Molloy
Q121034744,Gian Manara,Q123303935,The Drover's Wife: A Short Story By Henry Lawson
Q4785317,Arch Nicholson,Q123303968,People Of Influence
Q121091145,Chris Farrell,Q123303971,On A Budget
Q120308523,Ian Dunlop,Q123303977,A Family Moves Camp And Gathers Food
Q121357618,John Tutty,Q123304008,Bonsai For The Beginner
Q121035571,Christopher Tuckfield,Q123304021,The Journey
Q121035085,John Erichsen,Q123304025,Elizabeth Riddell
Q4785317,Arch Nicholson,Q123304026,Thailand
Q121035870,Maree Delofski,Q123304028,A Calcutta Christmas
Q120700904,Diane O'Connor,Q123304035,Student Participation
Q4785317,Arch Nicholson,Q123304039,The Russians
Q121271257,Terence McMahon,Q123304045,The Rush That Never Ended
Q121144022,Geoffrey Bennett,Q123304052,Edge Of The World
Q6205234,Joan Long,Q123304063,The Passionate Industry: 1920-1930
Q53414693,Ray Argall,Q123304091,Pop Movie. Part 1
Q120308523,Ian Dunlop,Q123304108,Madarrpa Funeral At Gurka'Wuy
Q121126040,Chris Warner,Q123304113,Working Up: Women At Work In Australia
Q120401919,John Shaw,Q123304138,Kiribati? Here We Are
Q120303630,Shan Benson,Q123304145,Stephen Banner: Supervisor
Q121126303,Natasha Pincus,Q123304151,Somebody I Used To Know – Gotye Ft. Kimbra
Q121035454,Paul Williams,Q123304157,The Phantom Treehouse
Q121357699,Judy Rymer,Q123304173,Poles Apart
Q7634026,Sue Brooks,Q123304186,Land Of The Long Weekend
Q121337064,Kevin Ballantine,Q123304234,Fiona Hall. After 200 Years
Q121337748,Michael Campbell,Q123304246,Aircraft Carrier
Q121143721,Don Shepherd,Q123304256,"Philharmonic Safari: The London Philharmonic Orchestra ""Down Under"""
Q53414693,Ray Argall,Q123305958,Pop Movie. Part 2
Q121223358,Lisa Jane Wallace,Q123305962,The Astonishing Ashtons
Q121315018,Terry Carlyon,Q123305970,A Kid Called Troy
Q117860751,Jane Oehr,Q123305982,More Winners : The Journey
Q121126617,Jeni Kendell,Q123305984,System 6: A Fragile Nest
Q121079353,Robert Raymond,Q123305987,Into The Deep Freeze
Q121143935,Nicola Woolmington,Q123305989,Paying For The Past
Q108415797,Q108415797,Q123305991,The Unfair Go
Q120308523,Ian Dunlop,Q123306022,Towards Baruya Manhood. Part 2. Village Life Ii
Q7358887,Roger Scholes,Q123306104,The Coolbaroo Club
Q121299292,Darrell Rigby,Q123306107,Pilates For Beginners
Q121034524,Ron Bollman,Q123306127,The Indian Pacific
Q121126777,Judy Menczel,Q123306132,Angst
Q121299292,Darrell Rigby,Q123306150,Pilates: Intermediate Program
Q7173104,Peter Butt,Q123306186,When The War Came To Australia
Q121144166,Malcolm Orr,Q123306194,"Staying Alive Show (Episodes 1, 2 & 3)"
Q121035007,George Cass,Q123306203,"The Adventures Of Snugglepot, Cuddlepie And Ragged Blossom"
Q121091077,Iain E. Gillespie,Q123306236,"Empty Arms, Broken Hearts"
Q121091446,Gordon Glenn,Q123306290,Songs Of Innocence: A Child's View Of Family Life
Q16104830,Nigel Buesst,Q123306318,Jacka V.C.: A Film By Nigel Buesst And Ross Cooper
Q121079051,Peter Whitchurch,Q123306321,The 1954 Redex Trial
Q121035880,Aaron Davies,Q123306339,Five Ninths
Q7173104,Peter Butt,Q123306351,Our Darkest Hour
Q120871198,Steve Thomas,Q123306384,Black Man's Houses
Q117885629,Stephen Ramsey,Q123306404,The Snowy : A Dream Of Growing Up
Q1368884,Simon Wincer,Q123306412,Quigley
Q101526170,Bob Weis,Q123306415,Proud To Live
Q29379613,Derek Bailey,Q123306421,La Stupenda: A Portrait Of Dame Joan Sutherland
Q121299249,Catherine Millar,Q123306430,South West Tasmania: The Gliders
Q121126485,Charlotte George,Q123306459,Don'T Stand So Close To Me
Q121035228,Lucia Salinas Briones,Q123306466,Canto A La Vida
Q121222709,Johanna Demetrakas,Q123306470,Massage For Health
Q16948248,Howard Rubie,Q123306488,So You'Re Going To Have A Baby
Q121271133,Brendan Young,Q123306495,Love And Anarchy: The Wild Wild World Of Jaimie Leonarder
Q121159794,Christopher McCullough,Q123306499,Out Of The Fiery Furnace. Parts 1-3
Q5539735,George Gittoes,Q123306526,Unbroken Spirit
Q121126040,Chris Warner,Q123306532,Eating Your Heart Out
Q5292597,Don Featherstone,Q123306563,Beautiful Lies: A Film About Peter Carey
Q121143663,Sonya Pemberton,Q123306572,Alien Underworld
Q121058017,Michael Davie,Q123306584,Afrika: Cape Town To Cairo
Q117860598,Fiona Cochrane,Q123306592,Beating The Drum
Q72905872,Richard Keddie,Q123306596,Outnumbered
Q121315565,Bernard Peters,Q123306598,Australia Laughs. Volume 1
Q121337736,Steve Graham,Q123306602,Three In One Aerobics Programme
Q121034457,Stewart Faichney,Q123306627,Visions Of Victoria
Q121035650,Andrew Liebman,Q123306637,Only One Atmosphere
Q121034821,David Smith,Q123306649,Continent In Crisis
Q121035336,Ian McKay,Q123306656,Joan Lindsay
Q121036046,C Hunniford,Q123306670,The Australian Image. Pt. 1
Q121144095,Ronnie Taylor,Q123306681,To Absent Friends
Q121034777,Douglas Stanley,Q123306686,Sun Kosi: River Of Gold
Q5932305,Hugh Piper,Q123306697,The Post
Q6255888,John Ruane,Q123306710,I Hope The War Will Be Over Soon
Q3991363,Tim Johnson,Q123306720,Fair Treatment
Q121034905,Geoffrey Collings,Q123306729,Captain James Cook
Q121298935,Alex Jaye,Q123306730,Project Out Of School: Planning A Quality Service
Q121143832,Samia Mikhail,Q123306731,Red Light In Full Flight
Q117885629,Stephen Ramsey,Q123306762,Shellshocked
Q121078847,Lucy,Q123306766,Dream A Little Crazy – Architecture In Helsinki [Exhibition Video]
Q121160041,Sean O'Brien,Q123306767,Two Thirds Sky
Q121271133,Brendan Young,Q123306772,Three Chords And A Wardrobe
Q121057812,Aviva Ziegler,Q123306773,What Is A Jew To You?
Q26913030,Trevor Graham,Q123306776,"From Little Things Big Things Grow: Kev Carmody, Singer"
Q108415797,Q108415797,Q123306823,Boffins. - Volume 2.
Q120837806,Graham Chase,Q123306824,Modern Times
Q121035360,Greg Reading,Q123306831,Learning About Life
Q121091446,Gordon Glenn,Q123306834,Anna (Vietnamese Version)
Q121315054,Victor Bindley,Q123306836,The Devil's Playground (1928)
Q121159794,Christopher McCullough,Q123306853,Desert Tracks
Q1339491,Peter Watkins,Q123306856,Media Project: A Film About Media Coverage Of The Gulf War And Memory
Q438911,Gillian Armstrong,Q123306863,"14's Good, 18's Better"
Q5932305,Hugh Piper,Q123306892,Double Concerto: A Film About The Pianist Roger Woodward
Q543563,Phillip Noyce,Q123306911,Castor And Pollux: A Tale Of Two Spiritual Brothers
Q121337064,Kevin Ballantine,Q123306912,Emmanuel Angelicas & Jon Lewis
Q113456855,Christina Andreef,Q123306918,Excursion To The Bridge Of Friendship
Q121034958,Lindesay Dresden,Q123306923,Mister Whiskers: My Favourite Nursery Rhymes
Q121299297,Mitzi Goldman,Q123306924,Hatred
Q120701920,Tony Stevens,Q123306930,Flowers And The Wide Sea. Pt. 1: The Sojourners
Q121299038,Patricia L'Huede,Q123306936,Hunting The Wild Pineapple
Q121271226,Martin Cohen,Q123306964,The Ambassadors Symphony
Q121337379,John Lander,Q123306983,Does Dracula Have Aids?
Q121034482,David Muir,Q123307005,The Australian Eye Ii
Q121270863,Valerie Sayce,Q123307010,Exercise Beats Arthritis
Q101526170,Bob Weis,Q123307034,Wills And Burke: The Untold Story
Q121298845,Tony Chenn,Q123307048,Travelling In China: Through The Open Door
Q108415797,Q108415797,Q123307050,Boffins. - Volume 3.
